worker_id,platform,city,experience,vehicle,monthly_gross,monthly_net,monthly_incentives,monthly_hours,monthly_trips,avg_effective_hourly,avg_efficiency,avg_idle_mins,claimed_monthly,gap_score,net_gap_score,effective_hourly,vs_min_wage,below_min_wage,incentive_dependency,cluster,persona
W01806,Porter,Hyderabad,< 6 months,Bike,22316.15,17636.15,1412.76,266,215,66.08,103.59,440.23,38000,41.3,53.6,66.3,12.3,False,6.3,2,Comfortable
W01807,Porter,Mumbai,2+ years,Bike,30971.91,25901.91,1781.77,268,263,96.85,117.4,418.88,38000,18.5,31.8,96.65,42.65,False,5.8,2,Comfortable
W01808,Porter,Mumbai,< 6 months,Bicycle,24023.18,23503.18,1058.14,252,203,93.8,117.94,413.35,38000,36.8,38.1,93.27,39.27,False,4.4,2,Comfortable
W01809,Porter,Bengaluru,< 6 months,Bike,22225.82,17338.14,1347.82,257,194,66.1,113.22,434.19,38000,41.5,54.4,67.46,13.46,False,6.1,2,Comfortable
W01810,Porter,Chennai,1-2 years,Bike,23436.35,18808.35,1494.28,264,250,69.74,92.99,416.69,38000,38.3,50.5,71.24,17.24,False,6.4,2,Comfortable
W01811,Porter,Bengaluru,6-12 months,Car,24207.05,15278.65,1271.8,258,216,59.15,111.38,421.62,38000,36.3,59.8,59.22,5.22,False,5.3,2,Comfortable
W01812,Porter,Mumbai,2+ years,Bicycle,33075.75,32555.75,2267.5,246,276,129.34,119.64,368.96,38000,13.0,14.3,132.34,78.34,False,6.9,0,Thriving
W01813,Porter,Mumbai,6-12 months,Bike,26362.04,21292.04,1631.47,270,221,78.94,118.34,440.69,38000,30.6,44.0,78.86,24.86,False,6.2,2,Comfortable
W01814,Porter,Hyderabad,6-12 months,Bike,21985.04,17305.04,1291.85,260,215,65.04,101.54,428.65,38000,42.1,54.5,66.56,12.56,False,5.9,2,Comfortable
W01815,Porter,Hyderabad,6-12 months,Bike,23059.66,18379.66,1208.71,262,232,70.11,98.87,423.04,38000,39.3,51.6,70.15,16.15,False,5.2,2,Comfortable
W01816,Porter,Delhi,< 6 months,Car,20401.3,11305.65,1119.29,264,187,42.17,107.87,444.73,38000,46.3,70.2,42.82,-11.18,True,5.5,3,Surviving
W01817,Porter,Hyderabad,6-12 months,Bike,24002.99,19322.99,1465.81,268,234,73.25,101.72,433.12,38000,36.8,49.2,72.1,18.1,False,6.1,2,Comfortable
W01818,Porter,Hyderabad,1-2 years,Bike,23308.43,18628.43,1460.0,251,230,73.84,101.83,403.73,38000,38.7,51.0,74.22,20.22,False,6.3,2,Comfortable
W01819,Porter,Delhi,6-12 months,Bike,22748.19,17756.19,1129.89,261,211,69.08,107.37,435.42,38000,40.1,53.3,68.03,14.03,False,5.0,2,Comfortable
W01820,Porter,Mumbai,< 6 months,Bike,20468.78,15398.78,954.41,253,173,61.07,117.33,431.73,38000,46.1,59.5,60.86,6.86,False,4.7,2,Comfortable
W01821,Porter,Chennai,6-12 months,Bike,19801.35,15242.02,1275.67,256,210,60.23,94.98,422.19,38000,47.9,59.9,59.54,5.54,False,6.4,2,Comfortable
W01822,Porter,Hyderabad,< 6 months,Bike,18170.07,13689.5,1007.11,266,180,51.58,99.8,453.77,38000,52.2,64.0,51.46,-2.54,True,5.5,2,Comfortable
W01823,Porter,Mumbai,1-2 years,Bike,28339.15,23269.15,1792.54,258,239,89.78,116.63,415.35,38000,25.4,38.8,90.19,36.19,False,6.3,2,Comfortable
W01824,Porter,Mumbai,6-12 months,Bike,24755.95,19685.95,1291.29,244,209,81.97,118.58,398.23,38000,34.9,48.2,80.68,26.68,False,5.2,2,Comfortable
W01825,Porter,Hyderabad,< 6 months,Car,16969.67,8466.14,859.1,246,171,34.64,98.36,415.58,38000,55.3,77.7,34.42,-19.58,True,5.1,3,Surviving
W01826,Porter,Delhi,2+ years,Bike,32546.91,27554.91,2311.39,268,299,101.34,108.83,401.77,38000,14.4,27.5,102.82,48.82,False,7.1,2,Comfortable
W01827,Porter,Delhi,1-2 years,Bicycle,26734.85,26214.85,1666.89,251,242,105.29,110.9,397.0,38000,29.6,31.0,104.44,50.44,False,6.2,2,Comfortable
W01828,Porter,Chennai,1-2 years,Bike,21701.33,17073.33,1320.38,263,233,65.82,92.88,426.46,38000,42.9,55.1,64.92,10.92,False,6.1,2,Comfortable
W01829,Porter,Delhi,1-2 years,Bike,26832.08,21926.79,1323.54,260,246,83.84,109.04,412.77,38000,29.4,42.3,84.33,30.33,False,4.9,2,Comfortable
W01830,Porter,Hyderabad,1-2 years,Bike,24091.4,19411.4,1591.29,251,239,75.9,99.61,400.12,38000,36.6,48.9,77.34,23.34,False,6.6,2,Comfortable
W01831,Porter,Delhi,< 6 months,Car,18573.2,9656.77,911.5,255,171,38.36,108.25,438.23,38000,51.1,74.6,37.87,-16.13,True,4.9,3,Surviving
W01832,Porter,Delhi,2+ years,Bike,28905.52,23913.52,1928.78,251,267,95.05,109.11,387.81,38000,23.9,37.1,95.27,41.27,False,6.7,2,Comfortable
W01833,Porter,Delhi,< 6 months,Bike,20572.35,15580.35,1186.44,257,190,60.29,107.78,436.54,38000,45.9,59.0,60.62,6.62,False,5.8,2,Comfortable
W01834,Porter,Hyderabad,1-2 years,Bike,22837.71,18169.43,1269.74,251,225,72.04,100.13,403.54,38000,39.9,52.2,72.39,18.39,False,5.6,2,Comfortable
W01835,Porter,Hyderabad,6-12 months,Car,21857.73,13341.38,933.52,266,220,49.88,98.74,437.0,38000,42.5,64.9,50.16,-3.84,True,4.3,2,Comfortable
W01836,Porter,Delhi,< 6 months,Bike,22901.2,17909.2,1260.06,257,210,70.21,108.43,420.96,38000,39.7,52.9,69.69,15.69,False,5.5,2,Comfortable
W01837,Porter,Delhi,6-12 months,Bike,23372.97,18380.97,1566.09,261,212,70.67,109.2,428.62,38000,38.5,51.6,70.43,16.43,False,6.7,2,Comfortable
W01838,Porter,Mumbai,< 6 months,Bike,22286.43,17216.43,1237.77,253,188,67.27,118.29,422.46,38000,41.4,54.7,68.05,14.05,False,5.6,2,Comfortable
W01839,Porter,Mumbai,6-12 months,Bike,25407.21,20337.21,1317.19,249,215,80.71,118.18,404.19,38000,33.1,46.5,81.68,27.68,False,5.2,2,Comfortable
W01840,Porter,Chennai,< 6 months,Car,16321.91,8399.07,972.52,271,175,30.91,92.38,467.5,38000,57.0,77.9,30.99,-23.01,True,6.0,3,Surviving
W01841,Porter,Delhi,< 6 months,Bike,18881.02,13900.22,1157.16,248,176,54.72,107.49,423.5,38000,50.3,63.4,56.05,2.05,False,6.1,2,Comfortable
W01842,Porter,Chennai,6-12 months,Bike,21484.67,16856.67,1542.47,256,230,64.79,92.16,415.12,38000,43.5,55.6,65.85,11.85,False,7.2,2,Comfortable
W01843,Porter,Bengaluru,1-2 years,Bike,28880.56,23992.56,1822.85,257,250,94.11,114.32,406.12,38000,24.0,36.9,93.36,39.36,False,6.3,2,Comfortable
W01844,Porter,Delhi,1-2 years,Bike,26316.44,21324.44,1393.32,254,243,85.64,107.28,404.85,38000,30.7,43.9,83.95,29.95,False,5.3,2,Comfortable
W01845,Porter,Delhi,1-2 years,Bike,26991.94,21999.94,1793.33,252,248,87.56,108.48,393.88,38000,29.0,42.1,87.3,33.3,False,6.6,2,Comfortable
W01846,Porter,Hyderabad,6-12 months,Bike,23659.1,18979.1,1584.3,268,230,69.84,102.1,437.46,38000,37.7,50.1,70.82,16.82,False,6.7,2,Comfortable
W01847,Porter,Hyderabad,2+ years,Bike,29908.97,25228.97,1635.61,274,295,93.61,100.77,415.92,38000,21.3,33.6,92.08,38.08,False,5.5,2,Comfortable
W01848,Porter,Mumbai,6-12 months,Bike,25732.57,20662.57,1408.79,252,215,81.25,118.72,409.73,38000,32.3,45.6,81.99,27.99,False,5.5,2,Comfortable
W01849,Porter,Mumbai,2+ years,Car,34522.65,25276.17,2196.75,261,288,95.74,119.16,395.08,38000,9.2,33.5,96.84,42.84,False,6.4,2,Comfortable
W01850,Porter,Hyderabad,6-12 months,Bicycle,23447.86,22927.86,1282.68,265,232,86.22,100.56,430.12,38000,38.3,39.7,86.52,32.52,False,5.5,2,Comfortable
W01851,Porter,Mumbai,6-12 months,Car,26584.96,17328.96,1754.49,245,222,70.04,118.42,392.35,38000,30.0,54.4,70.73,16.73,False,6.6,2,Comfortable
W01852,Porter,Mumbai,1-2 years,Bike,30371.26,25301.26,2079.1,273,258,91.69,117.26,430.5,38000,20.1,33.4,92.68,38.68,False,6.8,2,Comfortable
W01853,Porter,Chennai,< 6 months,Bike,16361.13,11733.13,783.64,253,178,46.28,91.59,427.73,38000,56.9,69.1,46.38,-7.62,True,4.8,3,Surviving
W01854,Porter,Delhi,1-2 years,Bike,29939.65,24947.65,1828.39,273,273,92.21,109.21,428.46,38000,21.2,34.3,91.38,37.38,False,6.1,2,Comfortable
W01855,Porter,Mumbai,2+ years,Bike,33116.11,28046.11,1853.27,258,280,109.69,118.64,391.92,38000,12.9,26.2,108.71,54.71,False,5.6,2,Comfortable
W01856,Porter,Delhi,6-12 months,Bike,21259.11,16267.11,1164.43,254,194,63.65,110.22,426.96,38000,44.1,57.2,64.04,10.04,False,5.5,2,Comfortable
W01857,Porter,Mumbai,6-12 months,Bike,25362.47,20374.44,1541.52,268,212,74.47,119.12,439.31,38000,33.3,46.4,76.02,22.02,False,6.1,2,Comfortable
W01858,Porter,Bengaluru,< 6 months,Bike,21894.56,17099.57,1004.12,271,195,63.48,110.9,457.77,38000,42.4,55.0,63.1,9.1,False,4.6,2,Comfortable
W01859,Porter,Hyderabad,2+ years,Bike,29511.73,24831.73,1794.34,270,292,91.28,100.64,415.27,38000,22.3,34.7,91.97,37.97,False,6.1,2,Comfortable
W01860,Porter,Mumbai,2+ years,Bike,35586.09,30516.09,2674.85,256,292,119.16,121.53,385.15,38000,6.4,19.7,119.2,65.2,False,7.5,0,Thriving
W01861,Porter,Mumbai,1-2 years,Car,29845.14,20589.14,1952.6,253,250,82.94,118.93,399.85,38000,21.5,45.8,81.38,27.38,False,6.5,2,Comfortable
W01862,Porter,Hyderabad,1-2 years,Bike,26566.14,21886.14,1273.97,258,263,84.8,100.92,399.5,38000,30.1,42.4,84.83,30.83,False,4.8,2,Comfortable
W01863,Porter,Bengaluru,1-2 years,Car,31234.67,22306.27,1826.23,266,278,82.16,111.64,412.85,38000,17.8,41.3,83.86,29.86,False,5.8,2,Comfortable
W01864,Porter,Bengaluru,6-12 months,Car,22387.25,13634.96,1372.3,259,196,51.83,112.64,435.5,38000,41.1,64.1,52.64,-1.36,True,6.1,2,Comfortable
W01865,Porter,Mumbai,< 6 months,Bike,22398.25,17328.25,1529.78,255,188,66.32,117.89,430.38,38000,41.1,54.4,67.95,13.95,False,6.8,2,Comfortable
W01866,Porter,Bengaluru,< 6 months,Bike,19619.98,14731.98,1236.76,259,175,56.45,111.22,440.35,38000,48.4,61.2,56.88,2.88,False,6.3,2,Comfortable
W01867,Porter,Chennai,6-12 months,Bike,23315.64,18687.64,1247.86,271,254,68.93,91.68,430.77,38000,38.6,50.8,68.96,14.96,False,5.4,2,Comfortable
W01868,Porter,Mumbai,6-12 months,Bike,25714.34,20644.34,1364.51,265,216,78.58,118.31,438.04,38000,32.3,45.7,77.9,23.9,False,5.3,2,Comfortable
W01869,Porter,Mumbai,2+ years,Bicycle,33580.61,33060.61,1994.14,253,276,131.72,120.65,384.31,38000,11.6,13.0,130.67,76.67,False,5.9,0,Thriving
W01870,Porter,Mumbai,6-12 months,Car,24312.97,15056.97,1647.2,264,201,56.18,120.44,440.23,38000,36.0,60.4,57.03,3.03,False,6.8,2,Comfortable
W01871,Porter,Hyderabad,2+ years,Car,26913.95,18359.95,1832.63,257,261,69.77,102.44,399.19,38000,29.2,51.7,71.44,17.44,False,6.8,2,Comfortable
W01872,Porter,Hyderabad,1-2 years,Bike,23713.03,19033.03,1441.28,261,233,73.11,101.29,424.38,38000,37.6,49.9,72.92,18.92,False,6.1,2,Comfortable
W01873,Porter,Chennai,1-2 years,Bike,24002.26,19374.26,1402.37,266,253,70.6,94.45,422.69,38000,36.8,49.0,72.84,18.84,False,5.8,2,Comfortable
W01874,Porter,Hyderabad,1-2 years,Bike,27935.7,23255.7,1773.01,267,278,89.13,100.25,413.04,38000,26.5,38.8,87.1,33.1,False,6.3,2,Comfortable
W01875,Porter,Hyderabad,< 6 months,Car,17010.69,8680.94,1075.46,245,170,35.77,99.34,413.62,38000,55.2,77.2,35.43,-18.57,True,6.3,3,Surviving
W01876,Porter,Delhi,1-2 years,Bike,25123.99,20213.43,1209.95,265,232,75.73,108.52,430.35,38000,33.9,46.8,76.28,22.28,False,4.8,2,Comfortable
W01877,Porter,Mumbai,< 6 months,Bike,27282.16,22212.16,1941.15,268,228,83.3,118.46,433.23,38000,28.2,41.5,82.88,28.88,False,7.1,2,Comfortable
W01878,Porter,Hyderabad,1-2 years,Bike,23354.16,18746.91,1306.31,256,233,72.43,99.29,410.69,38000,38.5,50.7,73.23,19.23,False,5.6,2,Comfortable
W01879,Porter,Bengaluru,1-2 years,Bike,31797.11,26909.11,2287.11,268,277,102.04,114.07,410.19,38000,16.3,29.2,100.41,46.41,False,7.2,2,Comfortable
W01880,Porter,Delhi,6-12 months,Bike,27220.78,22228.78,1732.56,262,245,85.49,110.36,418.19,38000,28.4,41.5,84.84,30.84,False,6.4,2,Comfortable
W01881,Porter,Mumbai,< 6 months,Bicycle,22050.47,21530.47,1377.94,256,186,85.31,117.64,432.19,38000,42.0,43.3,84.1,30.1,False,6.2,2,Comfortable
W01882,Porter,Mumbai,6-12 months,Bike,23377.06,18396.4,1449.65,253,198,72.34,117.43,419.73,38000,38.5,51.6,72.71,18.71,False,6.2,2,Comfortable
W01883,Porter,Mumbai,1-2 years,Bike,29684.55,24614.55,1960.51,265,249,91.46,118.45,423.85,38000,21.9,35.2,92.89,38.89,False,6.6,2,Comfortable
W01884,Porter,Bengaluru,6-12 months,Car,25314.85,16415.23,1428.68,276,226,58.97,112.84,453.12,38000,33.4,56.8,59.48,5.48,False,5.6,2,Comfortable
W01885,Porter,Hyderabad,6-12 months,Bike,20115.51,15523.28,1150.13,258,201,58.84,98.58,428.35,38000,47.1,59.1,60.17,6.17,False,5.7,2,Comfortable
W01886,Porter,Hyderabad,2+ years,Car,29323.25,20769.25,2241.94,264,285,78.37,102.99,406.27,38000,22.8,45.3,78.67,24.67,False,7.6,2,Comfortable
W01887,Porter,Chennai,1-2 years,Bike,21371.04,16743.04,1406.5,271,230,62.23,92.83,440.54,38000,43.8,55.9,61.78,7.78,False,6.6,2,Comfortable
W01888,Porter,Bengaluru,1-2 years,Bike,29366.17,24572.58,2171.71,247,253,99.32,114.88,380.08,38000,22.7,35.3,99.48,45.48,False,7.4,2,Comfortable
W01889,Porter,Delhi,6-12 months,Bike,25004.04,20031.13,1402.5,261,227,75.0,108.62,424.58,38000,34.2,47.3,76.75,22.75,False,5.6,2,Comfortable
W01890,Porter,Delhi,6-12 months,Bike,25409.44,20417.44,1479.5,253,228,78.97,110.94,401.62,38000,33.1,46.3,80.7,26.7,False,5.8,2,Comfortable
W01891,Porter,Bengaluru,< 6 months,Bicycle,20969.47,20449.47,1331.23,247,183,83.48,112.97,415.46,38000,44.8,46.2,82.79,28.79,False,6.3,2,Comfortable
W01892,Porter,Bengaluru,6-12 months,Bike,27129.87,22304.41,1862.93,272,240,80.9,113.14,442.92,38000,28.6,41.3,82.0,28.0,False,6.9,2,Comfortable
W01893,Porter,Mumbai,< 6 months,Bike,21598.6,16646.45,1423.57,247,176,67.17,119.26,421.88,38000,43.2,56.2,67.39,13.39,False,6.6,2,Comfortable
W01894,Porter,Mumbai,6-12 months,Car,23138.82,14238.82,1416.93,254,195,55.27,113.31,422.38,38000,39.1,62.5,56.06,2.06,False,6.1,2,Comfortable
W01895,Porter,Hyderabad,6-12 months,Bicycle,22936.97,22416.97,1617.24,250,224,90.16,101.66,402.69,38000,39.6,41.0,89.67,35.67,False,7.1,2,Comfortable
W01896,Porter,Hyderabad,6-12 months,Bicycle,22728.23,22208.23,1184.78,263,232,84.87,98.2,421.88,38000,40.2,41.6,84.44,30.44,False,5.2,2,Comfortable
W01897,Porter,Mumbai,1-2 years,Bike,30106.09,25231.09,1642.86,260,253,94.95,113.83,408.54,38000,20.8,33.6,97.04,43.04,False,5.5,2,Comfortable
W01898,Porter,Bengaluru,6-12 months,Bike,25841.72,20953.72,1775.57,264,228,84.29,112.28,430.58,38000,32.0,44.9,79.37,25.37,False,6.9,2,Comfortable
W01899,Porter,Hyderabad,2+ years,Bike,28816.51,24136.51,1767.66,260,281,92.24,102.17,395.42,38000,24.2,36.5,92.83,38.83,False,6.1,2,Comfortable
W01900,Porter,Bengaluru,1-2 years,Bike,27807.92,22919.92,1726.4,265,243,85.57,113.82,424.35,38000,26.8,39.7,86.49,32.49,False,6.2,2,Comfortable
W01901,Porter,Mumbai,6-12 months,Car,21925.07,12697.74,1184.9,246,186,51.12,118.49,407.19,38000,42.3,66.6,51.62,-2.38,True,5.4,2,Comfortable
W01902,Porter,Bengaluru,6-12 months,Bike,23786.8,18898.8,1349.52,257,212,73.08,111.11,419.35,38000,37.4,50.3,73.54,19.54,False,5.7,2,Comfortable
W01903,Porter,Delhi,1-2 years,Car,25045.72,15930.12,1552.71,257,232,60.93,107.5,414.35,38000,34.1,58.1,61.98,7.98,False,6.2,2,Comfortable
W01904,Porter,Bengaluru,< 6 months,Bike,17391.96,12607.91,650.8,264,160,46.93,106.75,458.92,38000,54.2,66.8,47.76,-6.24,True,3.7,2,Comfortable
W01905,Porter,Hyderabad,< 6 months,Bike,17916.55,13236.55,862.04,261,182,50.91,98.46,446.12,38000,52.9,65.2,50.71,-3.29,True,4.8,2,Comfortable
W01906,Porter,Bengaluru,6-12 months,Bike,28097.93,23316.44,1585.68,256,245,91.94,113.21,403.27,38000,26.1,38.6,91.08,37.08,False,5.6,2,Comfortable
W01907,Porter,Delhi,6-12 months,Bike,24574.06,19582.06,1508.56,262,225,75.85,108.71,428.08,38000,35.3,48.5,74.74,20.74,False,6.1,2,Comfortable
W01908,Porter,Chennai,1-2 years,Bike,25653.04,21025.04,1836.56,263,270,79.97,94.59,409.69,38000,32.5,44.7,79.94,25.94,False,7.2,2,Comfortable
W01909,Porter,Bengaluru,1-2 years,Bike,27298.47,22410.47,1738.06,259,240,86.65,113.47,414.69,38000,28.2,41.0,86.53,32.53,False,6.4,2,Comfortable
W01910,Porter,Hyderabad,6-12 months,Bike,21780.7,17100.7,1318.82,261,216,65.55,102.05,428.27,38000,42.7,55.0,65.52,11.52,False,6.1,2,Comfortable
W01911,Porter,Bengaluru,6-12 months,Bike,20590.71,15702.71,1084.48,262,183,58.87,111.87,447.08,38000,45.8,58.7,59.93,5.93,False,5.3,2,Comfortable
W01912,Porter,Hyderabad,1-2 years,Bike,27644.35,22964.35,1914.3,265,272,86.14,100.8,409.65,38000,27.3,39.6,86.66,32.66,False,6.9,2,Comfortable
W01913,Porter,Mumbai,6-12 months,Car,26941.85,17685.85,1702.83,267,224,65.17,120.17,440.27,38000,29.1,53.5,66.24,12.24,False,6.3,2,Comfortable
W01914,Porter,Delhi,< 6 months,Bike,18572.38,13580.38,919.49,254,171,52.89,108.66,435.77,38000,51.1,64.3,53.47,-0.53,True,5.0,2,Comfortable
W01915,Porter,Chennai,1-2 years,Bike,24716.17,20110.23,1568.0,255,264,78.88,92.62,394.19,38000,35.0,47.1,78.86,24.86,False,6.3,2,Comfortable
W01916,Porter,Mumbai,2+ years,Bicycle,29555.92,29035.92,1569.37,255,252,114.23,117.06,401.38,38000,22.2,23.6,113.87,59.87,False,5.3,0,Thriving
W01917,Porter,Delhi,< 6 months,Bike,20024.78,15032.78,938.28,269,186,55.16,106.26,460.85,38000,47.3,60.4,55.88,1.88,False,4.7,2,Comfortable
W01918,Porter,Hyderabad,2+ years,Bike,30140.08,25460.08,2102.03,258,296,98.73,101.77,387.58,38000,20.7,33.0,98.68,44.68,False,7.0,2,Comfortable
W01919,Porter,Hyderabad,1-2 years,Bike,25427.12,20747.12,1387.45,258,256,79.09,98.87,405.85,38000,33.1,45.4,80.42,26.42,False,5.5,2,Comfortable
W01920,Porter,Bengaluru,1-2 years,Bike,30826.0,25938.0,1894.55,277,270,93.87,114.34,440.92,38000,18.9,31.7,93.64,39.64,False,6.1,2,Comfortable
W01921,Porter,Hyderabad,2+ years,Car,26277.25,17839.37,1542.45,247,256,71.69,102.18,389.0,38000,30.8,53.1,72.22,18.22,False,5.9,2,Comfortable
W01922,Porter,Chennai,6-12 months,Bike,19753.99,15144.35,1168.33,259,214,58.26,91.83,417.96,38000,48.0,60.1,58.47,4.47,False,5.9,2,Comfortable
W01923,Porter,Hyderabad,2+ years,Bike,26081.17,21401.17,1875.55,255,256,84.44,101.76,401.81,38000,31.4,43.7,83.93,29.93,False,7.2,2,Comfortable
W01924,Porter,Delhi,1-2 years,Bike,25960.05,20968.05,1588.06,277,235,76.32,109.98,446.88,38000,31.7,44.8,75.7,21.7,False,6.1,2,Comfortable
W01925,Porter,Bengaluru,2+ years,Car,31859.98,22931.58,2310.74,258,276,90.35,114.79,389.88,38000,16.2,39.7,88.88,34.88,False,7.3,2,Comfortable
W01926,Porter,Delhi,< 6 months,Bike,19679.1,14780.19,1136.94,269,182,55.15,107.82,462.0,38000,48.2,61.1,54.94,0.94,False,5.8,2,Comfortable
W01927,Porter,Hyderabad,6-12 months,Bike,24105.79,19425.79,1372.98,255,239,76.66,100.74,404.88,38000,36.6,48.9,76.18,22.18,False,5.7,2,Comfortable
W01928,Porter,Bengaluru,6-12 months,Car,24857.46,15949.21,1676.68,249,217,63.31,113.94,405.85,38000,34.6,58.0,64.05,10.05,False,6.7,2,Comfortable
W01929,Porter,Chennai,1-2 years,Bike,26465.15,21837.15,1699.39,263,282,81.17,92.87,402.31,38000,30.4,42.5,83.03,29.03,False,6.4,2,Comfortable
W01930,Porter,Bengaluru,1-2 years,Bike,29748.77,24860.77,2019.74,270,259,92.53,114.91,421.0,38000,21.7,34.6,92.08,38.08,False,6.8,2,Comfortable
W01931,Porter,Hyderabad,6-12 months,Bike,20897.23,16217.23,1182.76,260,207,61.91,100.23,432.12,38000,45.0,57.3,62.37,8.37,False,5.7,2,Comfortable
W01932,Porter,Delhi,1-2 years,Bike,29441.59,24550.7,1790.01,260,275,91.91,105.62,402.12,38000,22.5,35.4,94.43,40.43,False,6.1,2,Comfortable
W01933,Porter,Hyderabad,2+ years,Bike,28720.78,24040.78,1671.75,263,282,89.32,100.62,402.92,38000,24.4,36.7,91.41,37.41,False,5.8,2,Comfortable
W01934,Porter,Hyderabad,< 6 months,Bike,19160.95,14480.95,968.28,262,191,54.71,99.54,441.31,38000,49.6,61.9,55.27,1.27,False,5.1,2,Comfortable
W01935,Porter,Mumbai,< 6 months,Bike,20706.02,15636.02,1072.72,268,178,57.69,116.82,457.15,38000,45.5,58.9,58.34,4.34,False,5.2,2,Comfortable
W01936,Porter,Hyderabad,1-2 years,Bike,26675.78,21995.78,1892.8,261,259,83.38,102.27,409.46,38000,29.8,42.1,84.28,30.28,False,7.1,2,Comfortable
W01937,Porter,Hyderabad,1-2 years,Bike,25128.22,20448.22,1483.55,258,247,77.23,100.2,411.46,38000,33.9,46.2,79.26,25.26,False,5.9,2,Comfortable
W01938,Porter,Hyderabad,6-12 months,Bike,21568.65,16986.91,1177.78,260,217,64.7,98.96,422.81,38000,43.2,55.3,65.33,11.33,False,5.5,2,Comfortable
W01939,Porter,Bengaluru,< 6 months,Bike,21999.31,17111.31,1193.91,261,197,64.72,110.69,437.31,38000,42.1,55.0,65.56,11.56,False,5.4,2,Comfortable
W01940,Porter,Hyderabad,1-2 years,Car,25327.51,16833.91,1446.74,262,248,63.06,101.06,417.77,38000,33.3,55.7,64.25,10.25,False,5.7,2,Comfortable
W01941,Porter,Delhi,< 6 months,Bike,17004.51,12204.51,913.23,262,160,46.11,102.27,454.92,38000,55.3,67.9,46.58,-7.42,True,5.4,3,Surviving
W01942,Porter,Bengaluru,< 6 months,Bike,18322.07,13523.95,735.15,255,167,53.9,108.73,437.23,38000,51.8,64.4,53.04,-0.96,True,4.0,2,Comfortable
W01943,Porter,Hyderabad,2+ years,Bike,24108.16,19428.16,1350.55,250,241,77.13,99.25,393.81,38000,36.6,48.9,77.71,23.71,False,5.6,2,Comfortable
W01944,Porter,Hyderabad,6-12 months,Bike,20672.99,16076.3,1366.77,265,203,60.12,100.89,443.38,38000,45.6,57.7,60.67,6.67,False,6.6,2,Comfortable
W01945,Porter,Mumbai,2+ years,Bike,33555.36,28485.36,1861.58,279,280,102.31,120.13,434.58,38000,11.7,25.0,102.1,48.1,False,5.5,2,Comfortable
W01946,Porter,Hyderabad,6-12 months,Bike,26055.8,21375.8,1597.93,266,258,80.11,100.35,420.19,38000,31.4,43.7,80.36,26.36,False,6.1,2,Comfortable
W01947,Porter,Delhi,< 6 months,Bike,19768.78,14776.78,1200.6,255,179,57.73,109.61,430.12,38000,48.0,61.1,57.95,3.95,False,6.1,2,Comfortable
W01948,Porter,Delhi,1-2 years,Bike,28597.96,23605.96,1799.96,276,262,85.34,109.06,433.12,38000,24.7,37.9,85.53,31.53,False,6.3,2,Comfortable
W01949,Porter,Bengaluru,6-12 months,Car,24455.35,15668.69,1379.72,260,219,58.45,110.1,426.54,38000,35.6,58.8,60.26,6.26,False,5.6,2,Comfortable
W01950,Porter,Delhi,1-2 years,Bicycle,29150.09,28630.09,1764.52,266,270,106.78,108.24,409.73,38000,23.3,24.7,107.63,53.63,False,6.1,2,Comfortable
W01951,Porter,Hyderabad,6-12 months,Car,22413.32,13859.32,977.0,262,224,53.44,99.61,429.31,38000,41.0,63.5,52.9,-1.1,True,4.4,2,Comfortable
W01952,Porter,Bengaluru,6-12 months,Bike,23652.51,18764.51,991.61,249,209,75.52,112.72,410.62,38000,37.8,50.6,75.36,21.36,False,4.2,2,Comfortable
W01953,Porter,Delhi,6-12 months,Car,24180.58,15064.98,1343.62,254,224,58.81,108.04,412.65,38000,36.4,60.4,59.31,5.31,False,5.6,2,Comfortable
W01954,Porter,Hyderabad,1-2 years,Bicycle,23962.94,23442.94,1620.3,254,230,91.35,102.87,411.0,38000,36.9,38.3,92.3,38.3,False,6.8,2,Comfortable
W01955,Porter,Chennai,< 6 months,Bike,15993.31,11469.72,1019.93,254,171,44.47,92.04,433.15,38000,57.9,69.8,45.16,-8.84,True,6.4,3,Surviving
W01956,Porter,Mumbai,2+ years,Bike,29889.63,24819.63,1813.53,260,250,96.09,119.0,413.62,38000,21.3,34.7,95.46,41.46,False,6.1,2,Comfortable
W01957,Porter,Hyderabad,6-12 months,Bike,23713.55,19033.55,1219.45,271,241,69.04,98.19,440.38,38000,37.6,49.9,70.23,16.23,False,5.1,2,Comfortable
W01958,Porter,Bengaluru,6-12 months,Bicycle,23528.98,23008.98,1239.49,258,208,90.86,112.46,426.65,38000,38.1,39.5,89.18,35.18,False,5.3,2,Comfortable
W01959,Porter,Hyderabad,2+ years,Car,27527.75,18973.75,1782.1,259,273,73.38,100.79,399.54,38000,27.6,50.1,73.26,19.26,False,6.5,2,Comfortable
W01960,Porter,Mumbai,< 6 months,Bike,22805.12,17735.12,1206.09,266,195,66.25,115.83,452.23,38000,40.0,53.3,66.67,12.67,False,5.3,2,Comfortable
W01961,Porter,Chennai,< 6 months,Bike,17060.11,12432.11,897.13,265,185,46.89,91.42,450.31,38000,55.1,67.3,46.91,-7.09,True,5.3,3,Surviving
